"id","mod_hex_id","courseID","mod_type","name","markdown","order","childOrder","treelevel","chpModPar","seqModPar","vrtModPar","parent","modparent_childlevel"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@8cd37296cce2405587237fabacc1f368","8cd37296cce2405587237fabacc1f368","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,541,1,4,"16ff74448fa34af2a1c080c99d4e844c","3b7a6f9578e548cc99fc266175701e85","4b855af0d70b4fadb4c7677c99f963be","4b855af0d70b4fadb4c7677c99f963be","4b855af0d70b4fadb4c7677c99f963be/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@2d7c4c42b6ef44c2bb325215ba81713f","2d7c4c42b6ef44c2bb325215ba81713f","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,542,2,4,"16ff74448fa34af2a1c080c99d4e844c","3b7a6f9578e548cc99fc266175701e85","4b855af0d70b4fadb4c7677c99f963be","4b855af0d70b4fadb4c7677c99f963be","4b855af0d70b4fadb4c7677c99f963be/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@75ae441bf0974354916cc1eef855ed13","75ae441bf0974354916cc1eef855ed13","MITProfessionalX+SysEngxB1+3T2016","problem","Solution",NA,543,3,4,"16ff74448fa34af2a1c080c99d4e844c","3b7a6f9578e548cc99fc266175701e85","4b855af0d70b4fadb4c7677c99f963be","4b855af0d70b4fadb4c7677c99f963be","4b855af0d70b4fadb4c7677c99f963be/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@sequential+block@1367597a71e54bd78f1d8772fad3550d","1367597a71e54bd78f1d8772fad3550d","MITProfessionalX+SysEngxB1+3T2016","sequential","Modularization, Two Down, One Up (30 min)",NA,544,4,2,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d",NA,"16ff74448fa34af2a1c080c99d4e844c","16ff74448fa34af2a1c080c99d4e844c/4"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@33b9532bb56d41389e5106ec247bee7a","33b9532bb56d41389e5106ec247bee7a","MITProfessionalX+SysEngxB1+3T2016","vertical","Principle Demonstration Two Down, One Up",NA,545,1,3,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","33b9532bb56d41389e5106ec247bee7a","1367597a71e54bd78f1d8772fad3550d","1367597a71e54bd78f1d8772fad3550d/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@2227b4bb52d84995a14500d721c38f98","2227b4bb52d84995a14500d721c38f98","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,546,1,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","33b9532bb56d41389e5106ec247bee7a","33b9532bb56d41389e5106ec247bee7a","33b9532bb56d41389e5106ec247bee7a/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@video+block@9b4609400a1b47e983015a13cb374c19","9b4609400a1b47e983015a13cb374c19","MITProfessionalX+SysEngxB1+3T2016","video","Decomposition and Two Down, One Up",NA,547,2,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","33b9532bb56d41389e5106ec247bee7a","33b9532bb56d41389e5106ec247bee7a","33b9532bb56d41389e5106ec247bee7a/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@4f40b7f3b80e4038b243cdded72346f0","4f40b7f3b80e4038b243cdded72346f0","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,548,3,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","33b9532bb56d41389e5106ec247bee7a","33b9532bb56d41389e5106ec247bee7a","33b9532bb56d41389e5106ec247bee7a/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@973aea5858174400b4d6f5e612f81090","973aea5858174400b4d6f5e612f81090","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,549,4,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","33b9532bb56d41389e5106ec247bee7a","33b9532bb56d41389e5106ec247bee7a","33b9532bb56d41389e5106ec247bee7a/4"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@789fa4bc90594136ab07f32008be6eb9","789fa4bc90594136ab07f32008be6eb9","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,550,5,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","33b9532bb56d41389e5106ec247bee7a","33b9532bb56d41389e5106ec247bee7a","33b9532bb56d41389e5106ec247bee7a/5"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@696b918f1bc74746bba00abbb0200998","696b918f1bc74746bba00abbb0200998","MITProfessionalX+SysEngxB1+3T2016","vertical","Case Study: Saturn V Launch Vehicle",NA,551,2,3,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","696b918f1bc74746bba00abbb0200998","1367597a71e54bd78f1d8772fad3550d","1367597a71e54bd78f1d8772fad3550d/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@5a89096b040a4abea31a7c4684271399","5a89096b040a4abea31a7c4684271399","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,552,1,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","696b918f1bc74746bba00abbb0200998","696b918f1bc74746bba00abbb0200998","696b918f1bc74746bba00abbb0200998/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@video+block@33e79dd2aedc420185e3bde0dfa75329","33e79dd2aedc420185e3bde0dfa75329","MITProfessionalX+SysEngxB1+3T2016","video","Case Study: Saturn V Launch Vehicle",NA,553,2,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","696b918f1bc74746bba00abbb0200998","696b918f1bc74746bba00abbb0200998","696b918f1bc74746bba00abbb0200998/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@db8d4522e7524c3cbc84fc02d2ecd1d3","db8d4522e7524c3cbc84fc02d2ecd1d3","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,554,3,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","696b918f1bc74746bba00abbb0200998","696b918f1bc74746bba00abbb0200998","696b918f1bc74746bba00abbb0200998/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@b60e463ec36f4e16b268d109bd355e57","b60e463ec36f4e16b268d109bd355e57","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,555,4,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","696b918f1bc74746bba00abbb0200998","696b918f1bc74746bba00abbb0200998","696b918f1bc74746bba00abbb0200998/4"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@41c991f47d744fcc927fae580f856885","41c991f47d744fcc927fae580f856885","MITProfessionalX+SysEngxB1+3T2016","html","Discussion Prompt",NA,556,5,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","696b918f1bc74746bba00abbb0200998","696b918f1bc74746bba00abbb0200998","696b918f1bc74746bba00abbb0200998/5"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@3895c9518c0348e1bd6067577ce56133","3895c9518c0348e1bd6067577ce56133","MITProfessionalX+SysEngxB1+3T2016","vertical","Ungraded Activity",NA,557,3,3,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","3895c9518c0348e1bd6067577ce56133","1367597a71e54bd78f1d8772fad3550d","1367597a71e54bd78f1d8772fad3550d/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@6201a286e76d4f72a7cbea4e91176488","6201a286e76d4f72a7cbea4e91176488","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,558,1,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","3895c9518c0348e1bd6067577ce56133","3895c9518c0348e1bd6067577ce56133","3895c9518c0348e1bd6067577ce56133/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@3660184eff884c5399fe7e84cf963428","3660184eff884c5399fe7e84cf963428","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,559,2,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","3895c9518c0348e1bd6067577ce56133","3895c9518c0348e1bd6067577ce56133","3895c9518c0348e1bd6067577ce56133/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@56b9885798184d408d55dc8aac328c05","56b9885798184d408d55dc8aac328c05","MITProfessionalX+SysEngxB1+3T2016","problem","Solution",NA,560,3,4,"16ff74448fa34af2a1c080c99d4e844c","1367597a71e54bd78f1d8772fad3550d","3895c9518c0348e1bd6067577ce56133","3895c9518c0348e1bd6067577ce56133","3895c9518c0348e1bd6067577ce56133/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@sequential+block@10160ccc165748739a42602a1622fe36","10160ccc165748739a42602a1622fe36","MITProfessionalX+SysEngxB1+3T2016","sequential","Change Management (40 min)",NA,561,5,2,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36",NA,"16ff74448fa34af2a1c080c99d4e844c","16ff74448fa34af2a1c080c99d4e844c/5"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7","MITProfessionalX+SysEngxB1+3T2016","vertical","Change Propagation",NA,562,1,3,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","942d8d8ac35c48cc91a75af913bd97a7","10160ccc165748739a42602a1622fe36","10160ccc165748739a42602a1622fe36/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@7e837bc00a2e41cdab2ac32f398c1556","7e837bc00a2e41cdab2ac32f398c1556","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,563,1,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@15c58923bbb14e04b9a3d3a8b711db27","15c58923bbb14e04b9a3d3a8b711db27","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,564,2,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@video+block@9dc95884e474485f95f01ea4a1c0fb36","9dc95884e474485f95f01ea4a1c0fb36","MITProfessionalX+SysEngxB1+3T2016","video","",NA,565,3,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@b957bb0e14d94f9b94b6bedba357c9b0","b957bb0e14d94f9b94b6bedba357c9b0","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,566,4,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7/4"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@2163933ebda04b1295225a7536e7be23","2163933ebda04b1295225a7536e7be23","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,567,5,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7/5"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@306925ec36b64822aed4e594067f0c60","306925ec36b64822aed4e594067f0c60","MITProfessionalX+SysEngxB1+3T2016","html","Discussion Prompt",NA,568,6,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7/6"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@af8f2d777be04812b5dd68556bad3c01","af8f2d777be04812b5dd68556bad3c01","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,569,7,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7/7"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@9c28c81a505a4dfcb609db2fe14e14bc","9c28c81a505a4dfcb609db2fe14e14bc","MITProfessionalX+SysEngxB1+3T2016","problem","Question #1",">>Which of the following statements is true: (Select all that apply)<<
[x] Changes are almost never isolated. Changes to one component might drive changes in another. 
[ ] Architecture of the system does not influence the magnitude of change propagation within the system.
[x] Changes made to the system are generally monitored to keep track of what, when, and how the change was made.
[x] Changes made to more connected components of the system generally cause more subsequent propagations throughout the system.
",570,8,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7","942d8d8ac35c48cc91a75af913bd97a7/8"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@d6626bdbcd8b44d280c36ab331507156","d6626bdbcd8b44d280c36ab331507156","MITProfessionalX+SysEngxB1+3T2016","vertical","Case Study: Off-Shore Oil and Gas System",NA,571,2,3,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","d6626bdbcd8b44d280c36ab331507156","10160ccc165748739a42602a1622fe36","10160ccc165748739a42602a1622fe36/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@c5dd24cb7eb24baca89bbbedef759e2e","c5dd24cb7eb24baca89bbbedef759e2e","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,572,1,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","d6626bdbcd8b44d280c36ab331507156","d6626bdbcd8b44d280c36ab331507156","d6626bdbcd8b44d280c36ab331507156/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@video+block@e39d042e35a6452795c63e5dced073a6","e39d042e35a6452795c63e5dced073a6","MITProfessionalX+SysEngxB1+3T2016","video","Case Study: Off-Shore Oil and Gas",NA,573,2,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","d6626bdbcd8b44d280c36ab331507156","d6626bdbcd8b44d280c36ab331507156","d6626bdbcd8b44d280c36ab331507156/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d","MITProfessionalX+SysEngxB1+3T2016","vertical","Ungraded Activity",NA,574,3,3,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","998d861414e340c5ae30533c7415df2d","10160ccc165748739a42602a1622fe36","10160ccc165748739a42602a1622fe36/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@deaf49d8e80b4feab6d487e5c0786c6c","deaf49d8e80b4feab6d487e5c0786c6c","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,575,1,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@e3e41aaa1e9741a3a9bacbe0975eaeb8","e3e41aaa1e9741a3a9bacbe0975eaeb8","MITProfessionalX+SysEngxB1+3T2016","html","Question Diagram",NA,576,2,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@04ae7e382c3d40e8be2e82e2bd179dcf","04ae7e382c3d40e8be2e82e2bd179dcf","MITProfessionalX+SysEngxB1+3T2016","problem","Question #1",">>CR 2 leads to which downstream changes? (Select all that apply.)<<
[x] CR 4
[ ] CR 6
[ ] CR 8
[x] CR 9
[explanation]
Looking down Column B we can see that CR 2 Leads to CR 4 and CR 9 (represented by the 'X' mark on the DSM). 
[explanation]",577,3,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@fc5a6d5101224dbc964184ff76fa9994","fc5a6d5101224dbc964184ff76fa9994","MITProfessionalX+SysEngxB1+3T2016","problem","Question #2",">>How many change requests (CR) are not dependent on any other change requests in the system ? <<
( ) 1
( ) 2
(x) 3
( ) 4

[explanation]
The correct answer is 3. CR 1, CR 2, and CR 5 dont have any parent dependencies. This is obivous from the fact that the rows corrosponding to these change requests are empty.  
[explanation]
",578,4,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d/4"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@fdb93f37ce644b72b427dc2e034ea6f1","fdb93f37ce644b72b427dc2e034ea6f1","MITProfessionalX+SysEngxB1+3T2016","problem","Question #3",">>How many change requests are caused by more than one other change request in the system?<<
( ) 1
(x) 2
( ) 3
( ) 4

[explanation]
The answer is 2: CR 4 and CR 9 both have two parent dependencies. The rows corrospoding to these change request have two marks which represents that they are dependent upon two different change requests. 
[explanation]
",579,5,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d/5"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@bbf760e4a35b45ff8e77d56973ef1b24","bbf760e4a35b45ff8e77d56973ef1b24","MITProfessionalX+SysEngxB1+3T2016","html","Question Table",NA,580,6,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d/6"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@4bba49528bb943399c17015df1859552","4bba49528bb943399c17015df1859552","MITProfessionalX+SysEngxB1+3T2016","problem","Question #4",">>Which change request has caused the maximum cumulative efforts on the system? (In other words, has resulted in the maximum change requests downstream?) <<
(x) CR 1
( ) CR 3
( ) CR 6
( ) CR 7
[explanation]
CR 1 leads to CR 3 and CR 4. CR 4 in turn leads to CR 7 which in turn causes CR 9 which causes CR10. Therefore CR 1 leads to CR 3 , CR 4, CR 7, CR 9 and CR10. Hence it causes the most change propogation out of the change requests mentioned. 
[explanation]

",581,7,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d/7"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@e0c99e31ef284683bce9e1990750df39","e0c99e31ef284683bce9e1990750df39","MITProfessionalX+SysEngxB1+3T2016","problem","Question #5",">>What was the maximum cumulative effort required to completely address the change request identified in the previous question? <<
( ) 10 d
( ) 8 d
( ) 11 d
(x) 14 d
[explanation]
As explained in the previous question. CR 1 causes CR 3, CR 4 , CR 7 , CR 9 and CR 10. The efforts for these change requests are CR 1 = 1d, CR 3 = 2d, CR 4 = 1d, CR 7 = 5d, CR 9 = 2d , CR 10 = 3d. If we add them up then the total is 14d
[explanation]
",582,8,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d/8"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@9c5d0b599cbf4f27bab05b76d273eac7","9c5d0b599cbf4f27bab05b76d273eac7","MITProfessionalX+SysEngxB1+3T2016","problem","Question #6",">>Which engineer has had the most cumulative impact on the system? <<
( ) Eng 1
(x) Eng 2
( ) Eng 3
( ) Eng 4
( ) Eng 5
[explanation]
Eng 2 causes CR 2 , CR 3 and CR 4. The total effort required to satisfy CR 2 , CR 3 and CR 4 and its child changes is 16d. Similarly if you compute the total impact for other engineers, it turns out to be less than 16d. Therefore Eng 2 has caused the maximum cumulative impact on the system.
[explanation]
",583,9,4,"16ff74448fa34af2a1c080c99d4e844c","10160ccc165748739a42602a1622fe36","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d","998d861414e340c5ae30533c7415df2d/9"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@sequential+block@b4cb7b879ba94088982415740b23f1aa","b4cb7b879ba94088982415740b23f1aa","MITProfessionalX+SysEngxB1+3T2016","sequential","Project (1.5 hrs)",NA,584,6,2,"16ff74448fa34af2a1c080c99d4e844c","b4cb7b879ba94088982415740b23f1aa",NA,"16ff74448fa34af2a1c080c99d4e844c","16ff74448fa34af2a1c080c99d4e844c/6"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@b8e8d879ff9a47fdac4dfd76ba63b80d","b8e8d879ff9a47fdac4dfd76ba63b80d","MITProfessionalX+SysEngxB1+3T2016","vertical","Collaborate with Your Team",NA,585,1,3,"16ff74448fa34af2a1c080c99d4e844c","b4cb7b879ba94088982415740b23f1aa","b8e8d879ff9a47fdac4dfd76ba63b80d","b4cb7b879ba94088982415740b23f1aa","b4cb7b879ba94088982415740b23f1aa/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@b0b27f86d7594ad1ba9154f2c1afb419","b0b27f86d7594ad1ba9154f2c1afb419","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,586,1,4,"16ff74448fa34af2a1c080c99d4e844c","b4cb7b879ba94088982415740b23f1aa","b8e8d879ff9a47fdac4dfd76ba63b80d","b8e8d879ff9a47fdac4dfd76ba63b80d","b8e8d879ff9a47fdac4dfd76ba63b80d/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@3f7699511961453ab4a43085ac9f6c54","3f7699511961453ab4a43085ac9f6c54","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,587,2,4,"16ff74448fa34af2a1c080c99d4e844c","b4cb7b879ba94088982415740b23f1aa","b8e8d879ff9a47fdac4dfd76ba63b80d","b8e8d879ff9a47fdac4dfd76ba63b80d","b8e8d879ff9a47fdac4dfd76ba63b80d/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@b608533ed45a4103823b81e4300347c5","b608533ed45a4103823b81e4300347c5","MITProfessionalX+SysEngxB1+3T2016","vertical","Project Instructions",NA,588,2,3,"16ff74448fa34af2a1c080c99d4e844c","b4cb7b879ba94088982415740b23f1aa","b608533ed45a4103823b81e4300347c5","b4cb7b879ba94088982415740b23f1aa","b4cb7b879ba94088982415740b23f1aa/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@a5f691ca8bf6465dbc2c07badcb8b788","a5f691ca8bf6465dbc2c07badcb8b788","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,589,1,4,"16ff74448fa34af2a1c080c99d4e844c","b4cb7b879ba94088982415740b23f1aa","b608533ed45a4103823b81e4300347c5","b608533ed45a4103823b81e4300347c5","b608533ed45a4103823b81e4300347c5/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@c94ea33469ab41dabaeb0cb4eefc56ad","c94ea33469ab41dabaeb0cb4eefc56ad","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,590,2,4,"16ff74448fa34af2a1c080c99d4e844c","b4cb7b879ba94088982415740b23f1aa","b608533ed45a4103823b81e4300347c5","b608533ed45a4103823b81e4300347c5","b608533ed45a4103823b81e4300347c5/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@0ad36bc0985947d9b3e42ddcf2629c9b","0ad36bc0985947d9b3e42ddcf2629c9b","MITProfessionalX+SysEngxB1+3T2016","vertical","Submit and Grade Peer Projects",NA,591,3,3,"16ff74448fa34af2a1c080c99d4e844c","b4cb7b879ba94088982415740b23f1aa","0ad36bc0985947d9b3e42ddcf2629c9b","b4cb7b879ba94088982415740b23f1aa","b4cb7b879ba94088982415740b23f1aa/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@0a298e89d2fd4c22865efe524c051b7d","0a298e89d2fd4c22865efe524c051b7d","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,592,1,4,"16ff74448fa34af2a1c080c99d4e844c","b4cb7b879ba94088982415740b23f1aa","0ad36bc0985947d9b3e42ddcf2629c9b","0ad36bc0985947d9b3e42ddcf2629c9b","0ad36bc0985947d9b3e42ddcf2629c9b/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@openassessment+block@dc3955269fff47c185043efb35d381bc","dc3955269fff47c185043efb35d381bc","MITProfessionalX+SysEngxB1+3T2016","openassessment","Project Assessment: Week 4",NA,593,2,4,"16ff74448fa34af2a1c080c99d4e844c","b4cb7b879ba94088982415740b23f1aa","0ad36bc0985947d9b3e42ddcf2629c9b","0ad36bc0985947d9b3e42ddcf2629c9b","0ad36bc0985947d9b3e42ddcf2629c9b/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@sequential+block@c4f3fac486a24a16ba370a2f8a8c8f22","c4f3fac486a24a16ba370a2f8a8c8f22","MITProfessionalX+SysEngxB1+3T2016","sequential","Action Plan (20 min)",NA,594,7,2,"16ff74448fa34af2a1c080c99d4e844c","c4f3fac486a24a16ba370a2f8a8c8f22",NA,"16ff74448fa34af2a1c080c99d4e844c","16ff74448fa34af2a1c080c99d4e844c/7"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@07dc45754107499db044fdbe9bf7a863","07dc45754107499db044fdbe9bf7a863","MITProfessionalX+SysEngxB1+3T2016","vertical","Action Plan",NA,595,1,3,"16ff74448fa34af2a1c080c99d4e844c","c4f3fac486a24a16ba370a2f8a8c8f22","07dc45754107499db044fdbe9bf7a863","c4f3fac486a24a16ba370a2f8a8c8f22","c4f3fac486a24a16ba370a2f8a8c8f22/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@1832e6412f4248a2a16fd454be297994","1832e6412f4248a2a16fd454be297994","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,596,1,4,"16ff74448fa34af2a1c080c99d4e844c","c4f3fac486a24a16ba370a2f8a8c8f22","07dc45754107499db044fdbe9bf7a863","07dc45754107499db044fdbe9bf7a863","07dc45754107499db044fdbe9bf7a863/1"
